dt,Interval_Sum,GreenInterval_Sum,KWh_total,RedInterval_Sum
2023-05-14 02:00:00,0.12999999999988177,129.99999999988177,6856.983937499999,0.0
2023-05-14 03:00:00,0.1293749999999818,129.3749999999818,6857.430854166666,0.0
2023-05-14 04:00:00,0.10812499999997272,108.12499999997272,6857.839354166667,0.0
2023-05-14 05:00:00,0.09500000000002728,95.00000000002728,6858.280125,0.0
2023-05-14 06:00:00,0.102500000000191,102.500000000191,6858.755770833334,0.0
2023-05-14 07:00:00,0.1799999999998363,179.9999999998363,6859.319354166668,0.0
2023-05-14 08:00:00,0.20624999999995453,206.24999999995453,6860.0471875,0.0
2023-05-14 09:00:00,0.17125000000010004,171.25000000010004,6860.697020833333,0.0
2023-05-14 10:00:00,0.11749999999983629,117.49999999983629,6861.385395833333,0.0
2023-05-14 11:00:00,0.140625,140.625,6861.956249999999,0.0
2023-05-14 12:00:00,0.15187500000024556,151.87500000024556,6862.475291666667,0.0
2023-05-14 13:00:00,0.12812499999995453,128.12499999995453,6862.973854166667,0.0
2023-05-14 14:00:00,0.10687499999994543,106.87499999994543,6863.493083333334,0.0
2023-05-14 15:00:00,0.08750000000009095,87.50000000009095,6863.9428124999995,0.0
2023-05-14 16:00:00,0.1449999999999818,144.9999999999818,6864.4193958333335,0.0
2023-05-14 17:00:00,0.17562499999985448,175.62499999985448,6864.9831875,0.0
2023-05-14 18:00:00,0.14437500000008185,144.37500000008185,6865.578291666668,0.0
2023-05-14 19:00:00,0.23375000000010004,233.75000000010004,6866.322645833334,0.0
2023-05-14 20:00:00,0.14437499999985448,144.37499999985448,6867.236833333333,0.0
2023-05-14 21:00:00,0.1437500000001819,143.7500000001819,6867.779583333333,0.0
2023-05-14 22:00:00,0.12874999999985448,128.74999999985448,6868.21975,0.0
2023-05-14 23:00:00,0.109375,109.375,6868.7121875,0.0
2023-05-15 00:00:00,0.10312500000009095,103.12500000009095,6869.211666666668,0.0
2023-05-15 01:00:00,0.12124999999969077,121.24999999969077,6869.687333333333,0.0
2023-05-15 02:00:00,0.13312500000029104,133.12500000029104,6870.113416666667,0.0
2023-05-15 03:00:00,0.09937499999978172,99.37499999978172,6870.529416666667,0.0
2023-05-15 04:00:00,0.21937500000012733,219.37500000012733,6871.109229166666,0.0
2023-05-15 05:00:00,0.1593750000001819,159.3750000001819,6872.0853125,0.0
2023-05-15 06:00:00,0.22125000000005457,221.25000000005457,6872.719208333333,0.0
2023-05-15 07:00:00,0.24062499999968168,240.62499999968168,6873.758333333334,0.0
2023-05-15 08:00:00,0.17437500000005457,174.37500000005457,6874.385666666666,0.0
2023-05-15 09:00:00,0.2787500000001728,278.7500000001728,6875.455895833334,0.0
2023-05-15 10:00:00,0.15124999999989086,151.24999999989086,6876.331375000001,0.0
2023-05-15 11:00:00,0.16312500000003638,163.12500000003638,6876.988708333333,0.0
2023-05-15 12:00:00,0.1481250000001637,148.1250000001637,6877.5263749999995,0.0
2023-05-15 13:00:00,0.1499999999996362,149.9999999996362,6878.0607291666665,0.0
2023-05-15 14:00:00,0.18125000000009095,181.25000000009095,6878.652708333333,0.0
2023-05-15 15:00:00,0.22062499999992724,220.62499999992724,6879.753000000001,0.0
2023-05-15 16:00:00,0.15625,156.25,6880.389062499999,0.0
2023-05-15 17:00:00,0.3118750000003274,311.8750000003274,6881.448166666667,0.0
2023-05-15 18:00:00,0.3018749999996544,301.8749999996544,6882.394979166667,0.0
2023-05-15 19:00:00,0.19562500000006366,195.62500000006366,6883.541229166667,0.0
2023-05-15 20:00:00,0.13249999999993634,132.49999999993634,6884.211687499999,0.0
2023-05-15 21:00:00,0.12875000000008185,128.75000000008185,6884.755479166666,0.0
2023-05-15 22:00:00,0.13249999999993634,132.49999999993634,6885.1816875,0.0
2023-05-15 23:00:00,0.10562500000014552,105.62500000014552,6885.611916666667,0.0
2023-05-16 00:00:00,0.09749999999985448,97.49999999985448,6886.070895833333,0.0
2023-05-16 01:00:00,0.09437500000012733,94.37500000012733,6886.5275624999995,0.0
2023-05-16 02:00:00,0.12750000000005457,127.50000000005457,6886.9665,0.0
2023-05-16 03:00:00,0.12562499999989996,125.62499999989996,6887.383604166667,0.0
2023-05-16 04:00:00,0.305625000000191,305.625000000191,6888.126708333333,0.0
2023-05-16 05:00:00,0.15812499999992724,158.12499999992724,6889.2605,0.0
2023-05-16 06:00:00,0.13812499999994543,138.12499999994543,6889.880166666667,0.0
2023-05-16 07:00:00,0.14312500000005457,143.12500000005457,6890.374000000001,0.0
2023-05-16 08:00:00,0.13374999999996362,133.74999999996362,6890.860145833332,0.0
2023-05-16 09:00:00,0.11124999999992724,111.24999999992724,6891.361541666667,0.0
2023-05-16 10:00:00,0.10500000000001819,105.00000000001819,6891.867375,0.0
2023-05-16 11:00:00,0.12249999999994543,122.49999999994543,6892.357458333334,0.0
2023-05-16 12:00:00,0.15312500000027285,153.12500000027285,6892.875416666666,0.0
2023-05-16 13:00:00,0.14124999999967258,141.24999999967258,6893.389958333333,0.0
2023-05-16 14:00:00,0.2931250000001455,293.1250000001455,6894.052541666667,0.0
2023-05-16 15:00:00,0.203125,203.125,6895.433541666666,0.0
2023-05-16 16:00:00,0.14624999999978172,146.24999999978172,6896.061708333333,0.0
2023-05-16 17:00:00,0.3412500000004002,341.2500000004002,6897.072458333334,0.0
2023-05-16 18:00:00,0.19062499999972715,190.62499999972715,6897.938437499999,0.0
2023-05-16 19:00:00,0.3056249999999636,305.6249999999636,6899.020770833334,0.0
2023-05-16 20:00:00,0.27375000000006366,273.75000000006366,6900.2551875,0.0
2023-05-16 21:00:00,0.12000000000011823,120.00000000011823,6901.045854166667,0.0
2023-05-16 22:00:00,0.13875000000007276,138.75000000007276,6901.482208333333,0.0
2023-05-16 23:00:00,0.11499999999978172,114.99999999978172,6901.9349375,0.0
2023-05-17 00:00:00,0.10562500000014552,105.62500000014552,6902.438270833334,0.0
2023-05-17 01:00:00,0.12687499999992724,126.87499999992724,6902.9539374999995,0.0
2023-05-17 02:00:00,0.15625,156.25,6903.442083333333,0.0
2023-05-17 03:00:00,0.1062499999998181,106.2499999998181,6903.93,0.0
2023-05-17 04:00:00,0.10125000000016371,101.25000000016371,6904.379291666666,0.0
2023-05-17 05:00:00,0.13812499999994543,138.12499999994543,6904.967979166667,0.0
2023-05-17 06:00:00,0.14125000000012733,141.25000000012733,6905.497979166667,0.0
2023-05-17 07:00:00,0.12437499999987267,124.37499999987267,6905.952645833334,0.0
2023-05-17 08:00:00,0.11812499999996362,118.12499999996362,6906.404104166668,0.0
2023-05-17 09:00:00,0.09750000000008185,97.50000000008185,6906.8675625,0.0
2023-05-17 10:00:00,0.0993750000000091,99.3750000000091,6907.3441041666665,0.0
2023-05-17 11:00:00,0.125,125.0,6907.802395833334,0.0
2023-05-17 12:00:00,0.1306250000000091,130.6250000000091,6908.2468125,0.0
2023-05-17 13:00:00,0.1618750000000091,161.8750000000091,6908.759520833333,0.0
2023-05-17 14:00:00,0.12812499999995453,128.12499999995453,6909.374375,0.0
2023-05-17 15:00:00,0.16437500000006366,164.37500000006366,6909.959875,0.0
2023-05-17 16:00:00,0.3056249999999636,305.6249999999636,6911.177229166667,0.0
2023-05-17 17:00:00,0.17562499999985448,175.62499999985448,6911.9156875,0.0
2023-05-17 18:00:00,0.14187500000025466,141.87500000025466,6912.477520833334,0.0
2023-05-17 19:00:00,0.10812499999974534,108.12499999974534,6912.993208333333,0.0
2023-05-17 20:00:00,0.11374999999998181,113.74999999998181,6913.523666666667,0.0
2023-05-17 21:00:00,0.13562500000011823,135.62500000011823,6914.037208333333,0.0
2023-05-17 22:00:00,0.14687500000013642,146.87500000013642,6914.520416666666,0.0
2023-05-17 23:00:00,0.11812499999996362,118.12499999996362,6915.016604166666,0.0
2023-05-18 00:00:00,0.1150000000000091,115.0000000000091,6915.541291666666,0.0
2023-05-18 01:00:00,0.1150000000000091,115.0000000000091,6916.065979166667,0.0
2023-05-18 02:00:00,0.1518750000000182,151.8750000000182,6916.564458333333,0.0
2023-05-18 03:00:00,0.13124999999990905,131.24999999990905,6917.038854166666,0.0
2023-05-18 04:00:00,0.109375,109.375,6917.559687500001,0.0
